173.99,173.99,173.99,173.99,173.99,173.99,173.99,98.04,98.04,98.04,98.04,98.04,98.04,98.04,98.04,43.721,43.721,43.721,43.721,43.721,43.721,21.769,21.769,21.769,21.769,21.769,21.769,21.769,21.769
182.08,182.08,182.08,182.08,182.08,182.08,97.929,97.929,97.929,97.929,97.929,49.405,49.405,49.405,49.405,49.405,49.405,49.405,49.405,49.405,49.405,27.963,27.963,27.963,27.963,27.963,27.963,27.963,27.963
145.73,145.73,145.73,145.73,145.73,145.73,145.73,145.73,145.73,145.73,145.73,145.73,145.73,145.73,81.961,81.961,81.961,81.961,81.961,81.961,81.961,81.961,46.522,46.522,46.522,46.522,46.522,46.522,46.522
168.12,168.12,168.12,168.12,168.12,168.12,168.12,168.12,168.12,168.12,68.702,68.702,68.702,68.702,68.702,68.702,68.702,68.702,68.702,33.163,33.163,33.163,33.163,33.163,33.163,33.163,33.163,33.163,33.163
147.62,147.62,147.62,63.596,63.596,63.596,63.596,63.596,63.596,63.596,63.596,27.808,27.808,27.808,27.808,27.808,27.808,27.808,27.808,16.514,16.514,16.514,16.514,16.514,9.0735,9.0735,9.0735,9.0735,9.0735
156.88,156.88,156.88,156.88,156.88,156.88,71.965,71.965,71.965,71.965,71.965,71.965,71.965,71.965,71.965,71.965,71.965,36.568,36.568,36.568,36.568,36.568,36.568,36.568,36.568,36.568,36.568,15.837,15.837
153.4,153.4,153.4,153.4,153.4,153.4,153.4,153.4,153.4,153.4,153.4,66.83,66.83,66.83,66.83,66.83,66.83,66.83,66.83,66.83,40.105,40.105,40.105,40.105,40.105,40.105,40.105,40.105,40.105
144.55,144.55,144.55,144.55,71.733,71.733,71.733,71.733,71.733,71.733,71.733,71.733,71.733,71.733,31.784,31.784,31.784,31.784,31.784,31.784,31.784,31.784,31.784,31.784,14.252,14.252,14.252,14.252,14.252
169.51,169.51,169.51,169.51,169.51,169.51,169.51,169.51,169.51,169.51,169.51,169.51,169.51,169.51,79.255,79.255,79.255,79.255,79.255,79.255,79.255,46.321,46.321,46.321,46.321,46.321,46.321,46.321,46.321
168.07,168.07,168.07,77.492,77.492,77.492,77.492,77.492,77.492,77.492,37.504,37.504,37.504,37.504,37.504,37.504,37.504,37.504,37.504,37.504,37.504,18.525,18.525,18.525,18.525,18.525,18.525,18.525,18.525
130.03,60.137,60.137,60.137,60.137,60.137,60.137,60.137,60.137,60.137,60.137,60.137,60.137,28.914,28.914,28.914,28.914,28.914,28.914,28.914,28.914,28.914,28.914,28.914,17.273,17.273,17.273,17.273,17.273
147.97,147.97,147.97,147.97,147.97,147.97,147.97,147.97,147.97,61.402,61.402,61.402,61.402,61.402,61.402,61.402,27.906,27.906,27.906,27.906,27.906,27.906,27.906,27.906,27.906,13.706,13.706,13.706,13.706
170.64,170.64,170.64,170.64,170.64,170.64,170.64,170.64,170.64,170.64,170.64,170.64,170.64,91.565,91.565,91.565,91.565,91.565,91.565,91.565,91.565,91.565,91.565,91.565,49.496,49.496,49.496,49.496,49.496
152.53,152.53,152.53,152.53,152.53,152.53,152.53,152.53,152.53,152.53,85.156,85.156,85.156,85.156,85.156,85.156,85.156,44.386,44.386,44.386,44.386,44.386,44.386,44.386,44.386,44.386,44.386,44.386,44.386
171.98,171.98,171.98,171.98,171.98,171.98,95.646,95.646,95.646,95.646,95.646,95.646,95.646,95.646,95.646,95.646,95.646,47.254,47.254,47.254,47.254,47.254,47.254,47.254,25.805,25.805,25.805,25.805,25.805
182.16,182.16,182.16,182.16,81.343,81.343,81.343,81.343,81.343,81.343,81.343,45.16,45.16,45.16,45.16,45.16,45.16,45.16,18.742,18.742,18.742,18.742,18.742,18.742,18.742,18.742,18.742,18.742,18.742
170.65,170.65,170.65,170.65,170.65,170.65,170.65,170.65,91.673,91.673,91.673,91.673,91.673,91.673,91.673,91.673,91.673,91.673,40.291,40.291,40.291,40.291,40.291,40.291,40.291,40.291,16.958,16.958,16.958
165.18,165.18,165.18,165.18,165.18,165.18,165.18,165.18,165.18,88.153,88.153,88.153,88.153,88.153,88.153,88.153,88.153,88.153,88.153,50.176,50.176,50.176,50.176,50.176,50.176,50.176,50.176,50.176,50.176
128.17,128.17,128.17,128.17,128.17,128.17,128.17,128.17,128.17,128.17,59.237,59.237,59.237,59.237,59.237,59.237,59.237,59.237,59.237,59.237,59.237,59.237,31.41,31.41,31.41,31.41,31.41,31.41,31.41
168.96,168.96,168.96,168.96,168.96,168.96,168.96,85.27,85.27,85.27,85.27,85.27,85.27,35.648,35.648,35.648,35.648,35.648,35.648,35.648,17.117,17.117,17.117,17.117,17.117,17.117,17.117,17.117,17.117
175.69,175.69,175.69,175.69,175.69,175.69,175.69,175.69,175.69,105.11,105.11,105.11,105.11,105.11,56.842,56.842,56.842,56.842,56.842,56.842,56.842,56.842,56.842,28.78,28.78,28.78,28.78,28.78,28.78
168.53,168.53,168.53,168.53,168.53,168.53,168.53,168.53,168.53,78.929,78.929,78.929,78.929,78.929,78.929,78.929,78.929,78.929,78.929,35.562,35.562,35.562,35.562,35.562,35.562,35.562,35.562,35.562,35.562
146.71,146.71,146.71,146.71,146.71,146.71,146.71,146.71,80.564,80.564,80.564,80.564,80.564,80.564,80.564,80.564,80.564,80.564,80.564,80.564,43.699,43.699,43.699,43.699,43.699,43.699,43.699,43.699,20.313
172.97,172.97,172.97,172.97,172.97,172.97,82.572,82.572,82.572,82.572,82.572,82.572,82.572,82.572,46.581,46.581,46.581,46.581,46.581,46.581,46.581,46.581,20.541,20.541,20.541,20.541,20.541,20.541,20.541
159.02,159.02,159.02,159.02,159.02,159.02,88.399,88.399,88.399,88.399,88.399,88.399,88.399,88.399,88.399,88.399,88.399,88.399,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2
170.79,82.093,82.093,82.093,82.093,82.093,82.093,82.093,82.093,82.093,82.093,45.994,45.994,45.994,45.994,45.994,45.994,45.994,45.994,45.994,45.994,19.077,19.077,19.077,19.077,19.077,19.077,19.077,10.247
147.26,84.366,84.366,84.366,84.366,84.366,84.366,84.366,84.366,84.366,84.366,45.631,45.631,45.631,45.631,45.631,45.631,45.631,45.631,45.631,45.631,45.631,26.41,26.41,26.41,26.41,26.41,26.41,26.41
181.56,181.56,181.56,181.56,181.56,181.56,80.509,80.509,80.509,80.509,80.509,80.509,80.509,80.509,80.509,80.509,80.509,80.509,41.504,41.504,41.504,41.504,41.504,41.504,41.504,41.504,41.504,41.504,41.504
178.43,178.43,178.43,178.43,178.43,178.43,178.43,178.43,93.884,93.884,93.884,93.884,93.884,93.884,93.884,93.884,93.884,93.884,54.567,54.567,54.567,54.567,54.567,54.567,54.567,54.567,54.567,54.567,54.567
160.36,160.36,160.36,160.36,160.36,160.36,160.36,67.542,67.542,67.542,67.542,67.542,67.542,67.542,67.542,67.542,38.612,38.612,38.612,38.612,38.612,38.612,38.612,38.612,38.612,38.612,20.348,20.348,20.348
179.36,78.215,78.215,78.215,78.215,78.215,78.215,78.215,33.361,33.361,33.361,33.361,33.361,33.361,17.618,17.618,17.618,17.618,17.618,17.618,17.618,17.618,17.618,9.5237,9.5237,9.5237,9.5237,9.5237,9.5237
156.01,89.453,89.453,89.453,89.453,89.453,89.453,89.453,89.453,89.453,39.306,39.306,39.306,39.306,39.306,39.306,39.306,39.306,39.306,39.306,18.975,18.975,18.975,18.975,18.975,18.975,18.975,18.975,18.975
169.01,72.788,72.788,72.788,72.788,72.788,72.788,72.788,72.788,72.788,29.617,29.617,29.617,29.617,29.617,29.617,29.617,29.617,29.617,29.617,29.617,29.617,16.273,16.273,16.273,16.273,16.273,16.273,16.273
173.13,173.13,173.13,173.13,173.13,173.13,173.13,173.13,173.13,173.13,87.047,87.047,87.047,87.047,87.047,87.047,87.047,87.047,87.047,36.9,36.9,36.9,36.9,36.9,36.9,36.9,36.9,36.9,36.9
169.04,169.04,169.04,169.04,169.04,89.726,89.726,89.726,89.726,89.726,89.726,89.726,89.726,89.726,89.726,45.964,45.964,45.964,45.964,45.964,45.964,45.964,45.964,45.964,22.466,22.466,22.466,22.466,22.466
176.82,176.82,176.82,176.82,176.82,176.82,176.82,176.82,176.82,176.82,176.82,106.36,106.36,106.36,106.36,106.36,106.36,106.36,106.36,106.36,106.36,106.36,106.36,64.221,64.221,64.221,64.221,64.221,64.221
168.76,168.76,168.76,168.76,168.76,168.76,168.76,168.76,168.76,168.76,73.089,73.089,73.089,73.089,73.089,73.089,36.877,36.877,36.877,36.877,36.877,36.877,36.877,36.877,16.208,16.208,16.208,16.208,16.208
163.06,163.06,163.06,89.535,89.535,89.535,89.535,89.535,89.535,89.535,89.535,46.577,46.577,46.577,46.577,46.577,46.577,46.577,20.506,20.506,20.506,20.506,20.506,20.506,20.506,9.1555,9.1555,9.1555,9.1555
166.28,166.28,166.28,166.28,76.483,76.483,76.483,76.483,76.483,76.483,76.483,76.483,46.116,46.116,46.116,46.116,46.116,46.116,46.116,46.116,46.116,18.86,18.86,18.86,18.86,18.86,18.86,18.86,9.4514
159.76,159.76,93.331,93.331,93.331,93.331,93.331,93.331,93.331,52.986,52.986,52.986,52.986,52.986,52.986,52.986,52.986,29.205,29.205,29.205,29.205,29.205,29.205,15.622,15.622,15.622,15.622,15.622,15.622
193.05,193.05,193.05,193.05,193.05,193.05,193.05,193.05,193.05,104.25,104.25,104.25,104.25,104.25,104.25,104.25,104.25,42.626,42.626,42.626,42.626,42.626,42.626,42.626,42.626,42.626,22.269,22.269,22.269
172.35,172.35,172.35,172.35,172.35,172.35,96.886,96.886,96.886,96.886,96.886,96.886,96.886,96.886,39.842,39.842,39.842,39.842,39.842,39.842,39.842,39.842,39.842,39.842,39.842,23.589,23.589,23.589,23.589
194.02,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,56.66,56.66,56.66,56.66,56.66,56.66,56.66,56.66,56.66,56.66,56.66,56.66,25.207,25.207,25.207,25.207,25.207,25.207
164.17,77.62,77.62,77.62,77.62,77.62,77.62,77.62,77.62,77.62,77.62,77.62,43.478,43.478,43.478,43.478,43.478,43.478,43.478,43.478,18.004,18.004,18.004,18.004,18.004,8.5839,8.5839,8.5839,8.5839
165.5,165.5,165.5,165.5,69.013,69.013,69.013,69.013,69.013,69.013,69.013,34.949,34.949,34.949,34.949,34.949,34.949,34.949,34.949,34.949,14.604,14.604,14.604,14.604,14.604,14.604,14.604,14.604,14.604
167.25,167.25,167.25,167.25,167.25,167.25,167.25,167.25,167.25,167.25,167.25,167.25,167.25,90.397,90.397,90.397,90.397,90.397,90.397,90.397,90.397,90.397,48.12,48.12,48.12,48.12,48.12,48.12,48.12
155.39,155.39,155.39,155.39,155.39,155.39,155.39,155.39,155.39,86.382,86.382,86.382,86.382,86.382,86.382,86.382,34.883,34.883,34.883,34.883,34.883,34.883,34.883,34.883,34.883,17.091,17.091,17.091,17.091
158.56,158.56,158.56,158.56,158.56,158.56,158.56,158.56,67.09,67.09,67.09,67.09,67.09,67.09,67.09,67.09,67.09,67.09,36.654,36.654,36.654,36.654,36.654,36.654,36.654,19.331,19.331,19.331,19.331
152,66.405,66.405,66.405,66.405,66.405,66.405,66.405,66.405,29.304,29.304,29.304,29.304,29.304,29.304,29.304,29.304,29.304,29.304,29.304,29.304,29.304,15.89,15.89,15.89,15.89,15.89,15.89,6.9939
177.22,177.22,177.22,177.22,177.22,93.123,93.123,93.123,93.123,93.123,93.123,41.873,41.873,41.873,41.873,41.873,22.539,22.539,22.539,22.539,22.539,22.539,22.539,22.539,22.539,22.539,22.539,22.539,22.539
174.13,174.13,174.13,174.13,74.802,74.802,74.802,74.802,74.802,74.802,74.802,74.802,74.802,74.802,74.802,74.802,74.802,35.081,35.081,35.081,35.081,35.081,35.081,35.081,35.081,17.764,17.764,17.764,17.764
163.25,163.25,163.25,163.25,163.25,163.25,76.861,76.861,76.861,76.861,76.861,76.861,76.861,76.861,76.861,76.861,76.861,76.861,76.861,37.222,37.222,37.222,37.222,37.222,14.932,14.932,14.932,14.932,14.932
154.49,154.49,154.49,154.49,154.49,154.49,154.49,154.49,154.49,154.49,154.49,154.49,68.913,68.913,68.913,68.913,68.913,68.913,68.913,68.913,68.913,68.913,68.913,37.904,37.904,37.904,37.904,37.904,37.904
146.44,146.44,146.44,146.44,83.071,83.071,83.071,83.071,83.071,83.071,83.071,44.401,44.401,44.401,44.401,44.401,44.401,44.401,44.401,44.401,24.071,24.071,24.071,24.071,24.071,24.071,24.071,24.071,24.071
161.58,161.58,161.58,89.142,89.142,89.142,89.142,89.142,89.142,89.142,89.142,89.142,41.344,41.344,41.344,41.344,41.344,41.344,41.344,41.344,41.344,19.942,19.942,19.942,19.942,19.942,19.942,19.942,19.942
168.6,168.6,168.6,168.6,168.6,168.6,168.6,168.6,72.51,72.51,72.51,72.51,72.51,72.51,72.51,72.51,72.51,72.51,72.51,72.51,72.51,72.51,37.422,37.422,37.422,37.422,37.422,37.422,37.422
137.41,137.41,137.41,73.596,73.596,73.596,73.596,73.596,73.596,73.596,73.596,73.596,73.596,73.596,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,16.43,16.43,16.43,16.43
180.04,180.04,180.04,180.04,180.04,180.04,180.04,180.04,87.925,87.925,87.925,87.925,87.925,87.925,87.925,87.925,87.925,87.925,87.925,87.925,87.925,87.925,87.925,46.36,46.36,46.36,46.36,46.36,46.36
135.64,135.64,135.64,135.64,135.64,54.433,54.433,54.433,54.433,54.433,54.433,54.433,29.771,29.771,29.771,29.771,29.771,29.771,29.771,29.771,29.771,29.771,29.771,29.771,29.771,29.771,29.771,16.335,16.335
158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,75.177,75.177,75.177,75.177,75.177,75.177,75.177,75.177,75.177,75.177,32.598,32.598,32.598,32.598,32.598,32.598,32.598
182.97,182.97,182.97,182.97,182.97,73.295,73.295,73.295,73.295,73.295,73.295,73.295,73.295,73.295,73.295,73.295,73.295,73.295,73.295,73.295,73.295,40.393,40.393,40.393,40.393,40.393,40.393,40.393,40.393
176.3,176.3,176.3,176.3,176.3,176.3,176.3,78.939,78.939,78.939,78.939,78.939,78.939,78.939,78.939,44.465,44.465,44.465,44.465,44.465,44.465,22.562,22.562,22.562,22.562,22.562,22.562,22.562,22.562
165.66,165.66,66.238,66.238,66.238,66.238,66.238,66.238,66.238,66.238,66.238,66.238,66.238,66.238,66.238,33.589,33.589,33.589,33.589,33.589,33.589,33.589,33.589,33.589,33.589,33.589,33.589,33.589,33.589
174.18,75.584,75.584,75.584,75.584,75.584,75.584,75.584,39.621,39.621,39.621,39.621,39.621,39.621,39.621,19.075,19.075,19.075,19.075,19.075,19.075,19.075,19.075,19.075,19.075,19.075,19.075,19.075,10.238
174.98,174.98,174.98,174.98,94.042,94.042,94.042,94.042,94.042,94.042,94.042,94.042,94.042,49.027,49.027,49.027,49.027,49.027,49.027,49.027,49.027,49.027,49.027,49.027,25.041,25.041,25.041,25.041,25.041
155.56,155.56,155.56,155.56,155.56,155.56,155.56,155.56,155.56,155.56,155.56,155.56,155.56,155.56,155.56,155.56,155.56,93.016,93.016,93.016,93.016,93.016,93.016,93.016,93.016,93.016,93.016,93.016,93.016
174.6,174.6,174.6,174.6,80.365,80.365,80.365,80.365,80.365,80.365,80.365,80.365,80.365,80.365,80.365,80.365,80.365,80.365,80.365,43.42,43.42,43.42,43.42,43.42,43.42,43.42,43.42,43.42,43.42
192.24,192.24,192.24,104.29,104.29,104.29,104.29,104.29,104.29,47.137,47.137,47.137,47.137,47.137,47.137,47.137,47.137,47.137,24.781,24.781,24.781,24.781,24.781,24.781,14.088,14.088,14.088,14.088,14.088
145.88,72.63,72.63,72.63,72.63,72.63,72.63,72.63,72.63,72.63,72.63,72.63,72.63,72.63,30.263,30.263,30.263,30.263,30.263,30.263,30.263,30.263,30.263,30.263,16.846,16.846,16.846,16.846,16.846
184.94,184.94,184.94,184.94,184.94,184.94,97.424,97.424,97.424,97.424,97.424,97.424,97.424,97.424,39.693,39.693,39.693,39.693,39.693,39.693,39.693,39.693,39.693,23.952,23.952,23.952,23.952,23.952,23.952
165.18,97.261,97.261,97.261,97.261,97.261,97.261,97.261,97.261,97.261,97.261,97.261,97.261,51.023,51.023,51.023,51.023,51.023,51.023,51.023,51.023,51.023,51.023,51.023,21.532,21.532,21.532,21.532,21.532
158.16,158.16,158.16,158.16,158.16,158.16,158.16,158.16,158.16,73.242,73.242,73.242,73.242,73.242,73.242,73.242,73.242,73.242,73.242,73.242,73.242,73.242,73.242,37.372,37.372,37.372,37.372,37.372,37.372
172.39,172.39,172.39,172.39,172.39,172.39,93.173,93.173,93.173,93.173,93.173,93.173,93.173,93.173,53.128,53.128,53.128,53.128,53.128,53.128,53.128,53.128,53.128,53.128,53.128,53.128,53.128,53.128,53.128
165.96,165.96,165.96,165.96,165.96,165.96,165.96,165.96,73.681,73.681,73.681,73.681,73.681,73.681,73.681,73.681,73.681,73.681,73.681,38.228,38.228,38.228,38.228,38.228,38.228,38.228,17.913,17.913,17.913
186.88,186.88,186.88,186.88,186.88,79.371,79.371,79.371,79.371,79.371,79.371,79.371,41.14,41.14,41.14,41.14,41.14,41.14,41.14,41.14,41.14,41.14,41.14,20.603,20.603,20.603,20.603,20.603,20.603
182.4,182.4,182.4,182.4,182.4,182.4,182.4,182.4,182.4,182.4,182.4,182.4,182.4,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,56.527,56.527,56.527,56.527
164.28,164.28,164.28,98.351,98.351,98.351,98.351,98.351,98.351,98.351,47.203,47.203,47.203,47.203,47.203,47.203,47.203,47.203,21.226,21.226,21.226,21.226,21.226,21.226,21.226,9.9423,9.9423,9.9423,9.9423
173.35,173.35,173.35,173.35,173.35,173.35,80.993,80.993,80.993,80.993,80.993,80.993,80.993,80.993,80.993,80.993,80.993,80.993,41.253,41.253,41.253,41.253,41.253,41.253,41.253,41.253,41.253,41.253,41.253
148.39,148.39,148.39,80.985,80.985,80.985,80.985,80.985,80.985,80.985,80.985,80.985,80.985,80.985,80.985,80.985,80.985,80.985,80.985,80.985,41.88,41.88,41.88,41.88,41.88,41.88,41.88,41.88,41.88
158.41,158.41,158.41,158.41,158.41,158.41,158.41,86.307,86.307,86.307,86.307,86.307,86.307,86.307,86.307,86.307,42.626,42.626,42.626,42.626,42.626,42.626,42.626,23.519,23.519,23.519,23.519,23.519,23.519
165.22,77.888,77.888,77.888,77.888,77.888,77.888,77.888,77.888,77.888,77.888,77.888,77.888,41.672,41.672,41.672,41.672,41.672,41.672,41.672,21.354,21.354,21.354,21.354,21.354,21.354,21.354,21.354,21.354
172.44,172.44,172.44,172.44,172.44,172.44,172.44,172.44,172.44,89.715,89.715,89.715,89.715,89.715,89.715,89.715,89.715,89.715,89.715,89.715,89.715,89.715,45.774,45.774,45.774,45.774,45.774,45.774,45.774
161.43,161.43,161.43,161.43,161.43,161.43,161.43,161.43,76.429,76.429,76.429,76.429,76.429,76.429,76.429,76.429,76.429,76.429,43.76,43.76,43.76,43.76,43.76,43.76,43.76,43.76,43.76,43.76,25.269
167.87,167.87,167.87,89.759,89.759,89.759,89.759,89.759,89.759,89.759,89.759,89.759,89.759,89.759,89.759,89.759,89.759,44.591,44.591,44.591,44.591,44.591,44.591,44.591,44.591,26.668,26.668,26.668,26.668
174.6,174.6,174.6,174.6,174.6,174.6,174.6,174.6,174.6,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,19.172
153.52,153.52,153.52,153.52,153.52,153.52,153.52,153.52,64.723,64.723,64.723,64.723,64.723,64.723,64.723,64.723,35.276,35.276,35.276,35.276,35.276,35.276,35.276,35.276,35.276,35.276,35.276,35.276,35.276
168.46,168.46,168.46,168.46,168.46,168.46,95.94,95.94,95.94,95.94,95.94,95.94,95.94,95.94,95.94,95.94,95.94,44.501,44.501,44.501,44.501,44.501,44.501,44.501,44.501,44.501,44.501,44.501,25.806
156.47,156.47,156.47,156.47,156.47,156.47,88.468,88.468,88.468,88.468,88.468,88.468,88.468,88.468,41.342,41.342,41.342,41.342,41.342,41.342,41.342,41.342,41.342,41.342,21.203,21.203,21.203,21.203,21.203
153.18,153.18,153.18,153.18,153.18,153.18,153.18,153.18,153.18,153.18,153.18,153.18,73.408,73.408,73.408,73.408,73.408,73.408,73.408,73.408,73.408,29.998,29.998,29.998,29.998,29.998,29.998,13.903,13.903
168.26,88.719,88.719,88.719,88.719,88.719,88.719,88.719,88.719,88.719,88.719,88.719,88.719,88.719,88.719,88.719,88.719,88.719,88.719,45.666,45.666,45.666,45.666,45.666,45.666,45.666,45.666,45.666,22.98
156.66,156.66,64.154,64.154,64.154,64.154,64.154,64.154,64.154,64.154,64.154,64.154,64.154,64.154,30.671,30.671,30.671,30.671,30.671,30.671,30.671,30.671,30.671,30.671,30.671,30.671,17.798,17.798,17.798
180.41,180.41,180.41,180.41,180.41,180.41,180.41,94.434,94.434,94.434,94.434,94.434,94.434,94.434,94.434,94.434,94.434,41.37,41.37,41.37,41.37,41.37,41.37,41.37,41.37,41.37,24.692,24.692,24.692
166.82,166.82,166.82,166.82,166.82,166.82,166.82,71.498,71.498,71.498,71.498,71.498,71.498,71.498,71.498,71.498,71.498,71.498,71.498,34.656,34.656,34.656,34.656,34.656,34.656,34.656,34.656,34.656,34.656
162.44,162.44,162.44,162.44,162.44,89.128,89.128,89.128,89.128,89.128,89.128,89.128,89.128,89.128,89.128,89.128,52.812,52.812,52.812,52.812,52.812,52.812,52.812,52.812,52.812,52.812,52.812,52.812,22.118
179.91,102.45,102.45,102.45,102.45,102.45,102.45,102.45,102.45,102.45,102.45,102.45,102.45,102.45,102.45,102.45,102.45,42.24,42.24,42.24,42.24,42.24,42.24,42.24,42.24,42.24,42.24,18.644,18.644
168.35,168.35,168.35,72.016,72.016,72.016,72.016,72.016,72.016,72.016,72.016,72.016,40.981,40.981,40.981,40.981,40.981,40.981,40.981,40.981,40.981,40.981,23.59,23.59,23.59,23.59,23.59,23.59,23.59
145.88,145.88,145.88,145.88,57.919,57.919,57.919,57.919,57.919,57.919,57.919,57.919,57.919,57.919,33.977,33.977,33.977,33.977,33.977,33.977,33.977,33.977,33.977,33.977,15.374,15.374,15.374,15.374,15.374
177.41,177.41,177.41,89.33,89.33,89.33,89.33,89.33,89.33,89.33,89.33,89.33,89.33,89.33,89.33,46.345,46.345,46.345,46.345,46.345,46.345,46.345,46.345,46.345,46.345,46.345,46.345,46.345,46.345
