mouse6e	mouse6g	mouse1a
10.248	43.8182	19.1322
30.0552	80.4547	37.9395
18.6176	42.5133	23.3143
8.23	47.763	33.945
7.2911	45.9677	17.9254
32.0599	82.6674	22.7626
17.044	39.5619	22.85
32.5453	45.2904	12.382
17.6623	51.6682	19.5963
14.5212	45.2135	22.7666
10.9989	47.2232	26.2454
11.7486	40.3986	12.7641
17.3986	44.3914	28.8699
11.8634	36.8141	20.839
14.7938	44.2476	30.2824
12.6538	44.4294	36.5115
3.2005	45.5465	22.8294
19.8203	25.4571	18.9581
8.3938	48.7435	27.745
22.0251	48.1481	17.2234
6.2016	63.461	31.5872
9.4453	29.1785	27.1901
22.7644	23.1982	16.8965
15.8829	23.0716	14.1742
23.1328	62.0858	22.2897
28.5515	27.3843	14.3358
10.4007	60.4451	27.9443
11.7707	51.3626	28.716
27.7585	55.3157	14.356
28.3237	65.0448	19.5941
10.371	5.2111	35.1727
8.1785	6.1307	29.0915
5.553	82.9332	25.6542
18.997	70.4057	25.0888
11.7522	43.3298	30.301
30.151	45.9078	32.6839
11.8751	18.2869	7.5127
35.2094	19.8627	14.9078
23.9623	39.6248	37.2335
32.2986	37.2051	15.6455
18.4491	55.8236	24.0223
27.2451	7.6813	28.0155
11.548	41.9615	32.2984
11.9852	21.0354	21.1553
8.7428	28.492	27.1818
26.0958	33.0236	18.2611
6.0775	58.537	34.8201
17.8788	33.7165	41.0964
11.3851	20.7834	8.222
18.6728	34.5831	22.4554
21.4155	49.4908	28.7915
19.6531	37.331	28.3385
31.0817	69.3895	22.1385
13.0212	53.8999	21.05
12.5397	22.2597	12.0425
24.9556	32.3606	17.944
32.6175	27.0301	13.4198
12.94	27.6827	20.9012
17.433	64.1447	8.324
16.975	44.6891	17.6673
17.9681	51.0643	2.6335
26.9407	31.4397	21.2138
22.8968	5.6564	17.8158
17.3985	39.6165	16.6016
11.3245	59.6657	13.1413
8.2104	67.4343	24.2806
26.5986	43.0063	14.1472
17.6958	38.7562	22.1209
13.6991	51.1545	22.1822
	31.9418	18.5914
	27.1841	9.501
	27.4674	30.2599
	57.289	30.9221
	34.9437	20.164
	30.3651	23.5988
	5.838	25.034
	38.0116	41.2629
	20.8997	15.7116
	24.8448	13.8442
	20.8208	19.5555
	26.7417	19.3694
	25.2713	20.587
	50.1847	23.9646
	68.531	19.9571
	73.7461	22.3245
	51.866	18.0698
	67.7615	11.9065
	29.2593	12.5362
	14.96	10.1882
	23.0383	16.7028
	27.322	12.8424
	53.1854	17.6897
	114.4841	7.394
	20.8534	22.6152
	40.4331	18.3424
	71.4358	18.2064
	17.0842	31.8662
	103.3146	15.243
	73.2938	24.353
	65.6344	22.4179
	25.1148	24.7716
	2.2377	25.9739
	3.5479	18.0998
	5.7196	20.9165
	63.7612	5.0387
	35.0455	22.6929
	37.5975	14.9948
	12.4022	24.9645
	32.7808	11.1021
	37.5799	22.9641
	40.3387	16.8041
	21.8862	28.0739
	52.067	18.1887
	26.8933	19.6977
	6.782	13.5436
	8.609	15.7895
	41.9381	21.9586
	29.2304	13.5342
	7.9278	15.55
	39.5966	13.6848
	89.6253	31.7797
	23.9085	19.2925
	1.6892	12.2961
	5.5695	13.584
	14.4508	20.7158
	18.1841	22.525
	34.9768	15.7635
	31.914	16.3155
	11.4821	18.2269
	40.1711	38.9127
	77.465	14.9213
	50.0939	30.0824
	72.2511	12.365
	37.9743	17.2192
	34.5002	13.0853
	35.1149	25.6583
	29.2527	22.1201
	64.2806	22.8963
	29.439	32.9131
	81.5382	11.821
	35.8099	8.4202
	50.33	38.8274
	51.071	23.4787
	35.5006	26.2481
	64.6749	22.2752
	26.931	18.3273
	44.9658	22.113
	8.7562	19.7262
	63.9304	27.7919
	45.4182	40.5448
	71.7484	18.8134
	66.3461	29.6669
	70.2493	27.1356
	71.0085	24.6507
	34.9563	21.5287
	51.6061	20.1742
	18.6213	8.5964
	75.6872	32.332
	33.5451	20.584
	14.021	26.6817
	74.1766	16.0968
	25.9734	17.2343
	2.0618	21.4
	16.3187	15.0556
	3.5717	21.3477
	59.1419	12.154
	19.1119	12.5145
	53.0003	10.7578
	43.8092	16.0638
	43.1577	11.3206
	66.2116	19.4469
	60.3494	16.2994
	80.4364	22.1038
	34.7376	15.6069
	6.4365	11.2921
	34.6691	11.9224
	32.9155	36.26
	45.7514	10.1436
	40.6365	8.4367
	25.5484	20.771
	88.9281	19.3006
	15.6512	18.6681
	64.957	11.5627
	7.0938	29.5159
	36.6162	10.94
	40.3651	24.5508
	67.303	8.5141
	66.7687	8.8946
	71.1989	6.8715
	45.0744	5.9445
	4.6135	9.8483
	17.413	11.2223
	14.5572	3.9656
	17.6036	14.8353
	17.2574	6.585
	22.0034	14.8013
	10.3422	10.8832
	71.263	18.5268
		16.4318
		14.1311
		16.8462
		6.0778
		15.9194
		20.1625
		8.9427
		20.1033
		20.7613
		27.3649
		9.3255
		19.1952
		14.4909
		7.5826
		14.3745
		6.9895
		9.9648
		11.9341
		5.6013
		16.3556
		10.9593
		15.3859
		14.1895
		15.4775

