0.0031009,0.010547,0.002333,0.0075237,0.0046217,0.0092059,0.0061308,0.003297,0.0098381,0.003651
0.013334,0.011076,0.0072611,0.0073391,0.0030525,0.0036826,0.013855,0.0041364,0.0062112,0.006934
0.0022257,0.0049804,0.0090233,0.0081551,0.0034791,0.0050939,0.0016325,0.0026841,0.0014749,0.0042011
0.0013279,0.0056751,0.004561,0.004597,0.0069131,0.015232,0.0017489,0.012102,0.0031559,0.0061659
0.0099358,0.00079335,0.011344,0.0084879,0.011932,0.010831,0.0041964,0.0048362,0.008468,0.0054276
0.0039876,0.0081375,0.0043323,0.0026086,0.010131,0.0040171,0.0023634,0.0020538,0.00536,0.0092148
0.0056123,0.0018473,0.0028293,0.0047373,0.0035113,0.0051845,0.0037205,0.019898,0.017083,0.0040981
0.0077003,0.0013444,0.0086699,0.0044722,0.020812,0.0059542,0.0045613,0.0040116,0.0061866,0.0175
0.0074264,0.0040217,0.0051699,0.00074235,0.015325,0.00378,0.0051316,0.011408,0.0084997,0.0090611
0.0072499,0.0057872,0.0029593,0.0080366,0.0078399,0.005165,0.0033643,0.010531,0.0098906,0.0081744
0.0082756,0.0035448,0.0043167,0.0069181,0.0025872,0.0072155,0.0029745,0.0024477,0.003419,0.0085129
0.0014677,0.0010509,0.0045844,0.0053239,0.0041555,0.00097672,0.0024895,0.003576,0.0078638,0.0083256
0.0064666,0.0071987,0.0022111,0.007756,0.026302,0.0091171,0.0060162,0.0070426,0.006883,0.0090304
0.0074853,0.0025805,0.006188,0.0046102,0.0056371,0.025081,0.0067765,0.0037904,0.0060782,0.0040874
0.0072416,0.0068056,0.0035821,0.01667,0.0067353,0.021105,0.0064187,0.0058937,0.0062126,0.0066661
0.0023726,0.0071736,0.018943,0.0022887,0.0054372,0.0034206,0.0059662,0.003288,0.0053102,0.010302
0.0050472,0.0016314,0.011235,0.0055392,0.0037244,0.002277,0.0066645,0.0156,0.0058295,0.0021355
0.0035462,0.014904,0.0059579,0.004076,0.0046269,0.011006,0.0074901,0.0029496,0.0057404,0.0044556
0.0052844,0.0029169,0.0092773,0.0031359,0.010244,0.002222,0.0053163,0.0057123,0.0030481,0.0051434
0.0029869,0.0013812,0.0075051,0.0021618,0.003276,0.0015077,0.0063916,0.0080423,0.016549,0.0094519
0.0055863,0.0030447,0.0050895,0.0043492,0.010697,0.0019216,0.0013441,0.008915,0.0028335,0.0025783
0.0022386,0.0018528,0.0077428,0.0030834,0.0058251,0.0024008,0.0033883,0.0032412,0.010807,0.014359
0.01841,0.00646,0.00081993,0.0033594,0.0042721,0.0053553,0.0089314,0.00092008,0.0046717,0.0066245
0.010917,0.0020176,0.018292,0.0033941,0.0022905,0.0060971,0.010208,0.0039314,0.0053003,0.0045425
0.0077025,0.0028329,0.0015198,0.0035617,0.015372,0.0049143,0.013268,0.001786,0.025691,0.0018975
0.0064264,0.0031919,0.0050822,0.0017147,0.0040175,0.0058863,0.0033275,0.0084612,0.0029046,0.0038886
0.009176,0.0098488,0.0076004,0.0026277,0.027105,0.0077464,0.0084129,0.0067059,0.0048906,0.0068464
0.0060133,0.010644,0.0036128,0.0020502,0.0014868,0.0055635,0.0023215,0.0027068,0.0039787,0.003321
0.010919,0.006995,0.0093659,0.0079297,0.0036599,0.008818,0.010651,0.0053233,0.0093062,0.0083081
0.002922,0.0042661,0.0022627,0.0040452,0.011499,0.014001,0.0033959,0.0031592,0.0060479,0.0067966
0.003517,0.0024486,0.041978,0.0068848,0.0073991,0.0038535,0.014755,0.0050069,0.004178,0.021295
0.0022948,0.017389,0.0057077,0.0069553,0.0045794,0.0024344,0.0063651,0.0049637,0.0024911,0.013238
0.0066049,0.0033928,0.0054105,0.0042245,0.0036339,0.0021771,0.0036262,0.0061391,0.0074649,0.0032344
0.005217,0.0057924,0.0043972,0.0045959,0.00048715,0.0063793,0.004456,0.0015338,0.0028327,0.0018518
0.0075602,0.0042721,0.0026033,0.018452,0.0060285,0.016803,0.0080774,0.0019089,0.0030076,0.0081803
0.0054008,0.0029124,0.0022226,0.0052285,0.010828,0.0097508,0.0047992,0.011514,0.0049273,0.0030776
0.0078442,0.003501,0.005239,0.020074,0.0030047,0.0019698,0.0015686,0.0025269,0.0051955,0.007996
0.0036884,0.0033544,0.0072753,0.0057268,0.013888,0.020331,0.014094,0.0086612,0.0034098,0.013318
0.0019542,0.0046613,0.0021522,0.001055,0.010603,0.0072339,0.0094683,0.0049079,0.0041649,0.0022442
0.0059163,0.0090922,0.003998,0.004614,0.0024617,0.0056066,0.0060574,0.0071187,0.0048835,0.0021279
0.003086,0.018456,0.0035985,0.0065418,0.0033998,0.011634,0.0015919,0.0069504,0.0079151,0.0072625
0.003666,0.0093324,0.005218,0.0023478,0.0046311,0.0041237,0.0069314,0.011021,0.018115,0.0067536
0.007889,0.0087284,0.012967,0.0047875,0.020394,0.0012884,0.0049736,0.0059902,0.0035264,0.0036509
0.0017208,0.0055597,0.0050193,0.012386,0.0090863,0.0063713,0.009015,0.012902,0.0044048,0.0038738
0.010715,0.0078037,0.0031644,0.0048065,0.0049397,0.0088293,0.0019421,0.0030821,0.0024955,0.0017261
0.006669,0.0065994,0.0054567,0.0014294,0.0059576,0.0049271,0.0028682,0.004205,0.0065451,0.0066935
0.0029718,0.0056114,0.0075101,0.0055954,0.0044249,0.0016818,0.017162,0.0051525,0.017232,0.0027717
0.0041633,0.0064134,0.012422,0.0022792,0.0072375,0.0034846,0.003931,0.0069002,0.010133,0.0098832
0.012747,0.015051,0.014461,0.0072417,0.0029917,0.0028724,0.014466,0.01036,0.0030277,0.0048179
0.008586,0.0027313,0.01087,0.00091502,0.015808,0.0006055,0.01832,0.0054888,0.0039304,0.0059763
0.0072705,0.001532,0.0048839,0.011752,0.036357,0.0088105,0.0098361,0.010032,0.0073602,0.0039883
0.0066545,0.0021041,0.0037498,0.0043759,0.010771,0.01047,0.0070622,0.0047988,0.007401,0.0017556
0.0029149,0.0061934,0.0032553,0.02999,0.0023096,0.011859,0.0046509,0.006555,0.0051218,0.010761
0.0056431,0.0016355,0.010481,0.0043361,0.005145,0.0050909,0.0016032,0.0035558,0.0051738,0.010169
0.011486,0.0061133,0.013188,0.0066774,0.0051282,0.0076114,0.00166,0.010153,0.0081315,0.0045974
0.0036901,0.014665,0.0059474,0.0023623,0.0027205,0.0081194,0.0035279,0.0034021,0.0029202,0.014971
0.0065127,0.0075083,0.0061255,0.004595,0.018311,0.012031,0.0044695,0.0082331,0.0019043,0.0076175
0.0038611,0.0052102,0.011644,0.0041865,0.0047828,0.0042111,0.014959,0.0043812,0.0010085,0.0025428
0.006735,0.00080245,0.0054744,0.0051194,0.0049038,0.012339,0.0076068,0.003421,0.0084447,0.0036609
0.018148,0.0051229,0.0046392,0.0035637,0.010252,0.0033835,0.002629,0.0063242,0.0087251,0.0026216
0.0025609,0.00422,0.0074756,0.004213,0.0054342,0.0043899,0.0073669,0.0021777,0.0083503,0.0083029
0.014865,0.0035415,0.015217,0.019018,0.0050706,0.0053178,0.0050985,0.0032563,0.013499,0.0020249
0.0036576,0.012116,0.0018218,0.0050195,0.0063323,0.0076528,0.02663,0.0055975,0.010932,0.0049309
0.0048416,0.0048394,0.011824,0.0079526,0.0074,0.008726,0.0032071,0.01507,0.0077562,0.0046052
0.011886,0.0073527,0.0074659,0.0034706,0.010308,0.0041063,0.016121,0.0041949,0.023776,0.0040978
0.0086643,0.0025991,0.0023238,0.0085526,0.0024015,0.0032774,0.019086,0.0090717,0.0023569,0.0021821
0.0015764,0.0056067,0.0092681,0.0025583,0.0036757,0.0019783,0.001922,0.0029042,0.0083215,0.017297
0.0058387,0.006042,0.0098851,0.0047707,0.0082758,0.0095704,0.0058688,0.0055276,0.0030255,0.0039057
0.0042965,0.0016272,0.0068627,0.0036128,0.0098976,0.0058282,0.0092779,0.0030422,0.0025935,0.0014789
0.0069947,0.0018099,0.0075887,0.0031842,0.0029345,0.007466,0.0049688,0.0075557,0.0094151,0.0027204
0.0037852,0.0065085,0.0047783,0.0043473,0.0056048,0.0099488,0.0037897,0.005045,0.010407,0.01487
0.010629,0.0093149,0.0049933,0.0026205,0.011718,0.015405,0.020098,0.0070518,0.0080191,0.012883
0.009565,0.0054557,0.002401,0.02183,0.0019209,0.0030648,0.0023705,0.0035285,0.0064371,0.003288
0.015997,0.0044449,0.0037666,0.005176,0.0020358,0.0062066,0.012288,0.011561,0.0041759,0.0084299
0.006357,0.0087911,0.011566,0.0044483,0.0059256,0.026166,0.01083,0.0047545,0.0063894,0.0027008
0.0042817,0.0082825,0.014541,0.0033309,0.012981,0.0028603,0.0033459,0.0067605,0.017326,0.0022935
0.020508,0.0056908,0.014706,0.0010288,0.0060677,0.0041019,0.0020808,0.0013946,0.0055554,0.0025879
0.0063373,0.0011605,0.016382,0.0039752,0.0028391,0.0060212,0.0041931,0.00633,0.0080764,0.0058103
0.0037132,0.0026771,0.0049779,0.014182,0.0080999,0.010047,0.0027158,0.006202,0.0051229,0.0076538
0.0012955,0.0052851,0.0056472,0.006808,0.0057754,0.022343,0.018157,0.0031801,0.0018049,0.0076884
0.0018836,0.0079842,0.0026642,0.0098513,0.011014,0.0088709,0.0022604,0.0094978,0.014719,0.0014381
0.0088111,0.015728,0.013042,0.013134,0.003595,0.013474,0.0061026,0.014739,0.0051269,0.014362
0.0016723,0.0064696,0.0060353,0.014852,0.011325,0.0067082,0.0075363,0.0019222,0.0071816,0.010037
0.0098918,0.0011604,0.014416,0.0052277,0.0068112,0.0089503,0.014999,0.0077443,0.0045282,0.0044563
0.003408,0.0058263,0.0087848,0.011596,0.0059332,0.0079275,0.0080061,0.0084186,0.0045581,0.010006
0.0059688,0.0025616,0.003933,0.012683,0.0032689,0.0045685,0.0047728,0.0075014,0.0068314,0.01031
0.0081482,0.0057765,0.0032982,0.0019501,0.011493,0.0045816,0.0067264,0.0065311,0.0062563,0.00211
0.016625,0.0098217,0.0012714,0.0015623,0.003252,0.0097532,0.001747,0.011781,0.0051994,0.007052
0.0044528,0.0028651,0.0070466,0.0054138,0.0025409,0.0044244,0.0034398,0.0077682,0.0039142,0.0040817
0.0027355,0.0032877,0.010843,0.0042716,0.0094468,0.001929,0.018327,0.0017463,0.0088763,0.003093
0.0043567,0.0037141,0.0039263,0.0033228,0.004143,0.0043882,0.0045208,0.0099005,0.0025681,0.0068559
0.0028901,0.0018273,0.0036999,0.0018701,0.00067164,0.00552,0.010966,0.015432,0.0058529,0.00583
0.0047335,0.0011706,0.003656,0.0094803,0.0053933,0.0015507,0.012599,0.0015081,0.0087061,0.0059952
0.0031674,0.0033989,0.0027297,0.0070115,0.00518,0.013161,0.0081127,0.0058648,0.0039268,0.0066406
0.0021342,0.003746,0.010576,0.0027338,0.006862,0.0054237,0.037027,0.0016101,0.0049467,0.0035634
0.0072028,0.0023861,0.0048404,0.0032205,0.003801,0.0043665,0.0037248,0.0026104,0.0027062,0.0034435
0.013493,0.014252,0.0016873,0.010453,0.0064588,0.019139,0.01382,0.0033123,0.0032508,0.0034914
0.0085058,0.0016678,0.0042839,0.0028923,0.012086,0.014045,0.0032873,0.0021239,0.006594,0.0044176
0.0033868,0.0011849,0.028414,0.0024553,0.0058542,0.0029644,0.0016665,0.019044,0.0045312,0.0021418
0.0032925,0.010797,0.0023403,0.0068054,0.0044951,0.0031696,0.0034785,0.0015948,0.0037818,0.0066165
0.0040043,0.0046649,0.0031853,0.003161,0.0050678,0.0066993,0.0042359,0.001172,0.013529,0.0089372
0.0047488,0.0050071,0.0052699,0.0091764,0.0011862,0.0074199,0.019945,0.003265,0.0076583,0.017101
0.0089041,0.021353,0.0014332,0.0020169,0.0041355,0.0032084,0.0131,0.0030683,0.0063846,0.0078278
0.0033628,0.013068,0.0022149,0.0055333,0.0072622,0.0032776,0.0037963,0.0040466,0.0069703,0.0093587
0.0089207,0.018889,0.016504,0.0062839,0.0026902,0.0025391,0.0079894,0.0020732,0.0022739,0.010107
0.0010583,0.012694,0.0065249,0.0094424,0.0028645,0.0052656,0.0078297,0.0075507,0.0015186,0.0059927
0.0062947,0.0051994,0.0088884,0.0016698,0.0091572,0.0028765,0.0030444,0.0051252,0.0070107,0.001576
0.0039507,0.003731,0.0069382,0.011274,0.0024178,0.0023027,0.0022203,0.0048921,0.0025944,0.0043024
0.0059404,0.0026298,0.023737,0.0063177,0.0010513,0.0069818,0.0029845,0.0038148,0.0062654,0.0049879
0.0030741,0.0021641,0.0047266,0.0020879,0.0064045,0.0061117,0.014664,0.0039865,0.00359,0.0064785
0.00087353,0.0097347,0.0048662,0.0050133,0.0031793,0.0032038,0.0015503,0.0028691,0.018888,0.0043047
0.0064862,0.0073229,0.019228,0.010526,0.0050664,0.012992,0.0033682,0.0039642,0.0047553,0.0042111
0.0020941,0.010183,0.0031601,0.0086575,0.00076414,0.0031559,0.0054273,0.0055267,0.0056998,0.0047028
0.0079248,0.010837,0.01229,0.0047385,0.010343,0.0061181,0.0010816,0.0022125,0.0042145,0.0037562
0.013111,0.01026,0.0087112,0.0093497,0.006619,0.0060009,0.0053073,0.0061886,0.0030874,0.013574
0.017686,0.017086,0.010839,0.0048368,0.0030502,0.010687,0.01216,0.0077485,0.0076434,0.0055132
0.040944,0.0081792,0.005967,0.013392,0.0038981,0.011752,0.003923,0.0043188,0.003809,0.0038102
0.0027448,0.002352,0.0077827,0.014427,0.0028054,0.0019214,0.0072614,0.0054451,0.010738,0.0036244
0.0024041,0.0038716,0.0090911,0.0055815,0.0044941,0.0050034,0.008966,0.0050902,0.004913,0.0030485
0.0068424,0.0036181,0.010339,0.0048173,0.0069631,0.016427,0.0030801,0.0022735,0.0054364,0.015816
0.0061142,0.016814,0.0048915,0.0031474,0.012315,0.0091911,0.0036412,0.0046804,0.014713,0.0023584
0.0090527,0.0088731,0.0093415,0.0036945,0.00095755,0.014683,0.016167,0.0033215,0.011825,0.0045506
0.013229,0.009996,0.0084154,0.013918,0.0097986,0.0037888,0.0028098,0.0050611,0.0054934,0.0033711
0.008201,0.0028823,0.0052355,0.014902,0.0014786,0.0084562,0.010978,0.013559,0.0029048,0.0033345
0.0012547,0.0080771,0.0072321,0.0077006,0.0037852,0.0014943,0.017587,0.00089218,0.0057445,0.0031922
0.0060483,0.0017589,0.0073666,0.011834,0.0023235,0.0069123,0.009613,0.01341,0.0071736,0.0048263
0.013304,0.0011273,0.0042414,0.0033353,0.0046623,0.0050409,0.0027828,0.004965,0.016636,0.0076995
0.014716,0.0055429,0.0012349,0.0038392,0.0022224,0.002987,0.0079093,0.0023611,0.0035087,0.0019181
0.009816,0.0033084,0.0083288,0.0075006,0.0024993,0.0077389,0.0017083,0.0040779,0.0055764,0.0034481
0.0054227,0.0035517,0.011981,0.0035116,0.0037029,0.0029006,0.0088474,0.0084482,0.0035094,0.0033271
0.0045708,0.0038227,0.0084051,0.0075735,0.00098189,0.0049121,0.0020696,0.01008,0.016163,0.005973
0.002538,0.0042736,0.0016546,0.018246,0.0086039,0.0030865,0.0055599,0.0021747,0.004458,0.0048541
0.014504,0.0079103,0.003405,0.011672,0.0025419,0.0068625,0.016208,0.0024194,0.016948,0.0049804
0.0024732,0.0049938,0.014393,0.018013,0.0023677,0.0016462,0.012861,0.024602,0.010912,0.0027471
0.012238,0.0097728,0.0074277,0.010925,0.0040431,0.0024761,0.046149,0.013979,0.0027218,0.004717
0.011462,0.005598,0.0057839,0.0025353,0.0043366,0.005349,0.0017839,0.0036379,0.0016659,0.0010393
0.016691,0.0077239,0.012922,0.0092549,0.0040998,0.0066327,0.0061443,0.0025543,0.022396,0.0050131
0.0010789,0.0080421,0.0080623,0.0030633,0.0058838,0.0049553,0.0049975,0.0043545,0.0023796,0.0068183
0.0023481,0.0025461,0.020835,0.0057659,0.013305,0.00454,0.0085743,0.0041881,0.0042814,0.0091897
0.0071056,0.013825,0.0047172,0.0057071,0.0022222,0.0029007,0.01236,0.0057051,0.0026134,0.0067806
0.0024115,0.0048233,0.0045603,0.0070441,0.025397,0.0010844,0.0029573,0.0019237,0.0067065,0.011086
0.0015713,0.0036216,0.0080921,0.0060059,0.0027494,0.0047349,0.0081718,0.0083102,0.0032401,0.0021565
0.0032085,0.0019312,0.0017638,0.010118,0.0045088,0.0052865,0.01992,0.0019061,0.012721,0.0020652
0.0031898,0.0032321,0.010065,0.0040818,0.0086236,0.0019176,0.0034531,0.011701,0.0037287,0.0051502
0.0053293,0.0079718,0.0083858,0.0051867,0.015998,0.0070239,0.0089979,0.010118,0.0028078,0.01094
0.004263,0.0055407,0.005124,0.0031652,0.0013401,0.0030921,0.014376,0.01153,0.0029759,0.0052338
0.0022222,0.0061604,0.0054322,0.0050631,0.0062713,0.0080881,0.0018136,0.0061657,0.0070088,0.013826
0.0029598,0.0010904,0.0033261,0.010806,0.0052488,0.0071631,0.0042405,0.0057978,0.01459,0.016281
0.0012997,0.0029221,0.0045273,0.0063359,0.0032266,0.006517,0.007304,0.0083205,0.0058035,0.0071983
0.0048054,0.011211,0.0034686,0.0061257,0.0029138,0.0015324,0.013474,0.0027242,0.0032173,0.0017185
0.0053654,0.0071151,0.0075749,0.0049123,0.00082358,0.002425,0.0029759,0.001622,0.01536,0.0052686
0.0016482,0.0033643,0.0026871,0.0022449,0.0010938,0.0056387,0.0037759,0.0050889,0.0010599,0.0056585
0.0075394,0.0088963,0.0040023,0.0039064,0.0023286,0.0023949,0.0029562,0.0020435,0.0015264,0.0013322
0.0045812,0.0029036,0.0042379,0.0097122,0.0096721,0.0059547,0.0084956,0.013929,0.0090984,0.0021914
0.0064065,0.006099,0.014768,0.0028744,0.0084428,0.0024367,0.0086508,0.0088758,0.011689,0.0010678
0.0038032,0.0071938,0.0058216,0.028301,0.0032256,0.0056195,0.0076117,0.016498,0.0046314,0.0018026
0.010529,0.0070394,0.0054334,0.0032769,0.0020324,0.0034761,0.017384,0.0032275,0.02646,0.0054734
0.0014182,0.010493,0.0023871,0.0038124,0.0078374,0.0042939,0.0037722,0.0059894,0.014119,0.0036838
0.0021916,0.0082255,0.0025817,0.018095,0.0090155,0.0033204,0.0066218,0.0025147,0.0075862,0.0044321
0.0038611,0.0026284,0.0077215,0.005383,0.0073411,0.0062203,0.0049339,0.004069,0.0071962,0.025888
0.0023354,0.009616,0.0027611,0.0037717,0.0032875,0.0033235,0.0048554,0.0073647,0.0026679,0.0012664
0.0046328,0.0099834,0.0033836,0.0042414,0.0044229,0.0096037,0.010402,0.010817,0.0053697,0.0049277
0.0084737,0.004362,0.0019615,0.0056692,0.009228,0.001275,0.0025933,0.0027896,0.0053771,0.015646
0.004441,0.0041779,0.0051533,0.0078186,0.0072641,0.0077944,0.0082056,0.008158,0.0057144,0.0072636
0.0050635,0.0011062,0.0074565,0.0097725,0.005218,0.0017366,0.0053945,0.0029573,0.018114,0.0049425
0.0065103,0.0074197,0.0018757,0.019042,0.01386,0.018762,0.0044459,0.0082364,0.0034318,0.0040173
0.0049725,0.0093991,0.0036345,0.011315,0.0074205,0.012864,0.0049958,0.017283,0.0035527,0.0079102
0.0084811,0.0056519,0.00060979,0.0031914,0.0041281,0.0018233,0.0033854,0.022314,0.00061062,0.0076271
0.0061595,0.0052993,0.0074957,0.0011417,0.0096789,0.0089412,0.0016096,0.0023663,0.0083213,0.012587
0.021314,0.0052433,0.015871,0.011016,0.0044132,0.0039976,0.0040081,0.012483,0.0045263,0.0062873
0.0018578,0.01461,0.0071456,0.0035346,0.011871,0.0096395,0.0049806,0.0040277,0.0069993,0.0044369
0.0023244,0.0018399,0.022046,0.0071797,0.0091776,0.0015924,0.0033376,0.0044419,0.0026085,0.0047217
0.0051842,0.0034308,0.0040447,0.0052538,0.0032215,0.0074751,0.001764,0.0062058,0.0015698,0.0045412
0.0024841,0.0026,0.0072444,0.0076016,0.0061828,0.0078837,0.0031693,0.0042816,0.0051059,0.0015623
0.0036581,0.0034504,0.0078471,0.0044223,0.00096778,0.0014501,0.0059358,0.0011454,0.0066338,0.021916
0.0037803,0.0040023,0.014331,0.0067505,0.0017765,0.0024812,0.003551,0.0073474,0.0012052,0.0008667
0.0050176,0.011149,0.0076483,0.0027607,0.0024363,0.018264,0.0073928,0.0022352,0.00089501,0.0040822
0.012022,0.0040561,0.0028518,0.0053009,0.004398,0.019897,0.0015992,0.0058899,0.0035165,0.0044538
0.004483,0.0065985,0.005229,0.0021835,0.015465,0.0024082,0.0037152,0.011645,0.0022127,0.0049758
0.0039477,0.004062,0.0033912,0.004694,0.012498,0.011586,0.022099,0.003471,0.0086569,0.0062471
0.005143,0.0075943,0.0037385,0.007015,0.0039457,0.0011367,0.01234,0.011421,0.017415,0.0046068
0.0065034,0.0068747,0.0030637,0.0032179,0.0028125,0.0014268,0.0029325,0.004685,0.0063663,0.0040706
0.0031032,0.0027832,0.0040535,0.0026775,0.010914,0.0031022,0.0025391,0.0012201,0.014536,0.003786
0.0088498,0.0063251,0.0032226,0.005726,0.0045431,0.0027523,0.0063254,0.0063028,0.043339,0.0028696
0.0031435,0.008177,0.014645,0.0028027,0.021671,0.0098168,0.024355,0.0044607,0.002697,0.0053619
0.0044953,0.0053907,0.0058792,0.0078905,0.0018078,0.007252,0.0048892,0.005608,0.006178,0.0023198
0.0048471,0.0097505,0.0045996,0.0030756,0.0052784,0.012426,0.0031165,0.012658,0.0016541,0.011979
0.0043104,0.0055888,0.0031743,0.004082,0.0053259,0.0010214,0.0071539,0.0038409,0.0033321,0.0031821
0.0025515,0.001057,0.0023078,0.0014825,0.0064338,0.003709,0.0072794,0.0045362,0.0055649,0.0051854
0.0045756,0.0034212,0.0094292,0.019349,0.012731,0.0036952,0.0025848,0.011615,0.012238,0.0062215
0.0093752,0.0078695,0.0018366,0.0024886,0.0095971,0.0055111,0.0063815,0.0026995,0.011358,0.0063308
0.0054918,0.0091397,0.0085018,0.0017711,0.0022681,0.01925,0.0024405,0.0012565,0.0036036,0.0046388
0.0056806,0.0029255,0.010231,0.003686,0.0072233,0.0030224,0.0048352,0.0037354,0.0058927,0.005236
0.0023816,0.0088642,0.021967,0.0033193,0.0016006,0.0020539,0.0071701,0.0079826,0.0014283,0.0050668
0.0051443,0.0044452,0.0022146,0.0022185,0.0081746,0.0037053,0.0035117,0.020513,0.00051236,0.010647
0.0023894,0.0027243,0.007344,0.0017344,0.0045919,0.0026565,0.0024989,0.0020786,0.0061243,0.0058368
0.022348,0.0042499,0.0035839,0.0025946,0.014228,0.0018681,0.0034977,0.0038641,0.0074751,0.0019526
0.0048746,0.021073,0.0056554,0.013105,0.0078071,0.0039713,0.0013229,0.025651,0.0077103,0.0037257
0.0050436,0.0024792,0.0020138,0.0076549,0.0021144,0.0044001,0.0029774,0.0023483,0.0023721,0.0029391
0.024885,0.0010622,0.0058794,0.003938,0.0012916,0.001411,0.0041281,0.0011956,0.00078956,0.0061895
0.01154,0.0055961,0.01223,0.0028932,0.021764,0.0027904,0.0021933,0.0051316,0.0037616,0.0178
0.0078889,0.010083,0.0071539,0.0036412,0.00092352,0.0095691,0.0077517,0.0036801,0.0018996,0.0094197
0.0038189,0.005558,0.0070883,0.0036027,0.013649,0.008821,0.00212,0.0039633,0.014782,0.0037102
0.0027137,0.0044385,0.0061476,0.0025153,0.0064162,0.00074348,0.018803,0.0043407,0.0033359,0.0034758
0.0021051,0.0016322,0.0025724,0.0017113,0.0055007,0.0030601,0.006535,0.0034464,0.01207,0.0054884
0.0088252,0.0015352,0.0042575,0.0022809,0.0024005,0.0047989,0.0072461,0.0065117,0.011334,0.0026865
0.0034375,0.010054,0.014544,0.0059702,0.0042536,0.0027752,0.0098925,0.0077484,0.0029881,0.0015391
0.0063191,0.013996,0.0015288,0.0034728,0.0045262,0.0077395,0.0026909,0.004724,0.006623,0.0040869
0.0088837,0.0057563,0.0023389,0.014983,0.0014736,0.0032989,0.0093553,0.0056578,0.0020879,0.0029058
0.0031379,0.0033295,0.0077788,0.0024081,0.0030247,0.0061445,0.0086724,0.0046048,0.0066414,0.0018318
0.0048454,0.0020045,0.0072024,0.0025468,0.0061151,0.0062033,0.007782,0.0089446,0.0057799,0.01149
0.019815,0.017496,0.0046149,0.021956,0.0033445,0.0013518,0.0035289,0.0065949,0.0013033,0.013684
0.0060923,0.0097098,0.0025782,0.0033529,0.0045119,0.0032088,0.0089626,0.0067444,0.0054152,0.0012971
0.010411,0.0024176,0.0053432,0.0083161,0.007223,0.014525,0.0034613,0.00067634,0.0059611,0.0025721
0.0023717,0.0027561,0.00082942,0.0083533,0.0053061,0.0076514,0.005502,0.0072026,0.0042971,0.010177
0.0052177,0.0020689,0.0035895,0.005854,0.0041738,0.0084018,0.0013552,0.0015043,0.0063849,0.0065025
0.0054987,0.0076506,0.0077106,0.0049324,0.0027799,0.0022231,0.011331,0.0079515,0.0071106,0.0051012
0.0073612,0.003104,0.0061533,0.016558,0.0040926,0.0062322,0.0051858,0.0038564,0.0088014,0.0025464
0.003541,0.0080354,0.0031064,0.014106,0.0015928,0.00361,0.0041765,0.0075426,0.003552,0.0088245
